AgeGroup,StudyNo,value.Target,value.TargetNo,value.WordType,value.Proper,value.totalitems,value.correctitems,value.wrongitems,value.targetacc,value.rtrials,value.ptrials,value.btrials,value.utrials,value.rcorrecttrials,value.pcorrecttrials,value.bcorrecttrials,value.ucorrecttrials,value.racc,value.pacc,value.bacc,value.uacc,value.rmcq,value.pmcq,value.bmcq,value.umcq,value.r_know,value.r_dontknow,value.r_other,value.r_TOT,value.p_know,value.p_dontknow,value.p_other,value.p_TOT,value.b_know,value.b_dontknow,value.b_other,value.b_TOT,value.u_know,value.u_dontknow,value.u_other,value.u_TOT,value.correctmcq,value.wrongmcq,value.wrong_r,value.wrong_p,value.wrong_b,value.wrong_u,value.wrong_r_r,value.wrong_r_p,value.wrong_r_b,value.wrong_r_u,value.wrong_r_x,value.wrong_p_r,value.wrong_p_p,value.wrong_p_b,value.wrong_p_u,value.wrong_p_x,value.wrong_b_r,value.wrong_b_p,value.wrong_b_b,value.wrong_b_u,value.wrong_b_x,value.wrong_u_r,value.wrong_u_p,value.wrong_u_b,value.wrong_u_u,value.wrong_u_x,visible,value.know,value.dontknow,value.other,value.TOT,know_r_percent,know_p_percent,know_b_percent,know_u_percent,dontknow_r_percent,dontknow_p_percent,dontknow_b_percent,dontknow_u_percent,other_r_percent,other_p_percent,other_b_percent,other_u_percent,TOT_r_percent,TOT_p_percent,TOT_b_percent,TOT_u_percent,r_know_new,r_dontknow_new,r_other_new,r_TOT_new,p_know_new,p_dontknow_new,p_other_new,p_TOT_new,b_know_new,b_dontknow_new,b_other_new,b_TOT_new,u_know_new,u_dontknow_new,u_other_new,u_TOT_new
Young,2,Darfur,30,PN,ProperName,36,18,18,0.5,9,9,9,9,2,7,5,4,0.222222222,0.777777778,0.555555556,0.444444444,0.777777778,0.888888889,0.666666667,1,5,3,0,1,6,0,0,3,5,3,0,1,4,4,1,0,30,6,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0.666666667,0,0.333333333,0,0,NA,NA,NA,NA,NA,FALSE,20,10,1,5,0.25,0.3,0.25,0.2,0.3,0,0.3,0.4,0,0,0,1,0.2,0.6,0.2,0,0.555555556,0.333333333,0,0.111111111,0.666666667,0,0,0.333333333,0.555555556,0.333333333,0,0.111111111,0.444444444,0.444444444,0.111111111,0
Young,2,Dean,31,PN,ProperName,36,7,29,0.194444444,9,9,9,9,2,2,2,1,0.222222222,0.222222222,0.222222222,0.111111111,0.444444444,0.777777778,0.666666667,0.888888889,3,4,1,1,3,5,1,0,2,5,0,2,1,6,1,1,25,11,5,2,3,1,0.8,0,0.2,0,0,0.5,0,0.5,0,0,0.666666667,0,0.333333333,0,0,1,0,0,0,0,FALSE,9,20,3,4,0.333333333,0.333333333,0.222222222,0.111111111,0.2,0.25,0.25,0.3,0.333333333,0.333333333,0,0.333333333,0.25,0,0.5,0.25,0.333333333,0.444444444,0.111111111,0.111111111,0.333333333,0.555555556,0.111111111,0,0.222222222,0.555555556,0,0.222222222,0.111111111,0.666666667,0.111111111,0.111111111
Young,2,default,32,V,Word,36,2,34,0.055555556,9,9,9,9,0,1,1,0,0,0.111111111,0.111111111,0,0.333333333,0.666666667,0.333333333,0.444444444,0,7,1,1,1,2,5,1,1,3,4,1,1,3,3,2,16,20,6,3,6,5,0.833333333,0,0.166666667,0,0,0.666666667,0,0.333333333,0,0,0.166666667,0,0.833333333,0,0,0.2,0,0.8,0,0,FALSE,3,15,13,5,0,0.333333333,0.333333333,0.333333333,0.466666667,0.133333333,0.2,0.2,0.076923077,0.384615385,0.307692308,0.230769231,0.2,0.2,0.2,0.4,0,0.777777778,0.111111111,0.111111111,0.111111111,0.222222222,0.555555556,0.111111111,0.111111111,0.333333333,0.444444444,0.111111111,0.111111111,0.333333333,0.333333333,0.222222222
Young,2,deference,33,N,Word,36,4,32,0.111111111,9,9,9,9,0,1,3,0,0,0.111111111,0.333333333,0,0.666666667,0.444444444,0.777777778,0.444444444,2,4,2,1,1,2,3,3,4,2,1,2,1,3,3,2,21,15,3,5,2,5,0.333333333,0.333333333,0.333333333,0,0,0.4,0.2,0.2,0.2,0,0,1,0,0,0,0.2,0.2,0.4,0.2,0,FALSE,8,11,9,8,0.25,0.125,0.5,0.125,0.363636364,0.181818182,0.181818182,0.272727273,0.222222222,0.333333333,0.111111111,0.333333333,0.125,0.375,0.25,0.25,0.222222222,0.444444444,0.222222222,0.111111111,0.111111111,0.222222222,0.333333333,0.333333333,0.444444444,0.222222222,0.111111111,0.222222222,0.111111111,0.333333333,0.333333333,0.222222222
Young,2,denigrate,34,V,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.555555556,0.333333333,0.444444444,0.333333333,2,1,5,1,3,0,4,2,1,1,6,1,3,1,3,2,15,21,4,6,5,6,0.75,0,0.25,0,0,0.833333333,0,0.166666667,0,0,0.6,0,0.4,0,0,1,0,0,0,0,FALSE,9,3,18,6,0.222222222,0.333333333,0.111111111,0.333333333,0.333333333,0,0.333333333,0.333333333,0.277777778,0.222222222,0.333333333,0.166666667,0.166666667,0.333333333,0.166666667,0.333333333,0.222222222,0.111111111,0.555555556,0.111111111,0.333333333,0,0.444444444,0.222222222,0.111111111,0.111111111,0.666666667,0.111111111,0.333333333,0.111111111,0.333333333,0.222222222
Young,2,deplete,35,V,Word,36,10,26,0.277777778,9,9,9,9,0,4,5,1,0,0.444444444,0.555555556,0.111111111,0.888888889,1,0.777777778,1,1,3,4,1,4,1,3,1,6,1,2,0,3,3,3,0,33,3,1,0,2,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,FALSE,14,8,12,2,0.071428571,0.285714286,0.428571429,0.214285714,0.375,0.125,0.125,0.375,0.333333333,0.25,0.166666667,0.25,0.5,0.5,0,0,0.111111111,0.333333333,0.444444444,0.111111111,0.444444444,0.111111111,0.333333333,0.111111111,0.666666667,0.111111111,0.222222222,0,0.333333333,0.333333333,0.333333333,0
Young,2,diverge,36,V,Word,36,6,30,0.166666667,9,9,9,9,0,4,1,1,0,0.444444444,0.111111111,0.111111111,0.777777778,1,0.777777778,1,2,3,3,1,4,1,3,1,2,2,4,1,1,4,4,0,32,4,2,0,2,0,0.5,0,0,0,0.5,NA,NA,NA,NA,NA,0.5,0,0.5,0,0,NA,NA,NA,NA,NA,FALSE,9,10,14,3,0.222222222,0.444444444,0.222222222,0.111111111,0.3,0.1,0.2,0.4,0.214285714,0.214285714,0.285714286,0.285714286,0.333333333,0.333333333,0.333333333,0,0.222222222,0.333333333,0.333333333,0.111111111,0.444444444,0.111111111,0.333333333,0.111111111,0.222222222,0.222222222,0.444444444,0.111111111,0.111111111,0.444444444,0.444444444,0
Young,2,eccentric,37,Adj,Word,36,2,34,0.055555556,9,9,9,9,0,1,1,0,0,0.111111111,0.111111111,0,0.555555556,0.777777778,0.555555556,0.333333333,4,3,1,1,6,1,1,1,2,2,4,1,4,3,2,0,20,16,4,2,4,6,0.75,0,0.25,0,0,0.5,0,0.5,0,0,1,0,0,0,0,0.666666667,0,0.333333333,0,0,FALSE,16,9,8,3,0.25,0.375,0.125,0.25,0.333333333,0.111111111,0.222222222,0.333333333,0.125,0.125,0.5,0.25,0.333333333,0.333333333,0.333333333,0,0.444444444,0.333333333,0.111111111,0.111111111,0.666666667,0.111111111,0.111111111,0.111111111,0.222222222,0.222222222,0.444444444,0.111111111,0.444444444,0.333333333,0.222222222,0
Young,2,elucidate,38,V,Word,36,6,30,0.166666667,9,9,9,9,0,3,1,2,0,0.333333333,0.111111111,0.222222222,0.111111111,0.333333333,0.444444444,0.333333333,5,1,2,1,6,0,3,0,4,1,4,0,2,2,3,2,11,25,8,6,5,6,1,0,0,0,0,1,0,0,0,0,0.8,0,0.2,0,0,1,0,0,0,0,FALSE,17,4,12,3,0.294117647,0.352941176,0.235294118,0.117647059,0.25,0,0.25,0.5,0.166666667,0.25,0.333333333,0.25,0.333333333,0,0,0.666666667,0.555555556,0.111111111,0.222222222,0.111111111,0.666666667,0,0.333333333,0,0.444444444,0.111111111,0.444444444,0,0.222222222,0.222222222,0.333333333,0.222222222
Young,2,embryology,39,N,Word,36,6,30,0.166666667,9,9,9,9,0,4,1,1,0,0.444444444,0.111111111,0.111111111,0.222222222,0.888888889,0.888888889,0.555555556,3,3,2,1,3,2,4,0,3,4,1,1,1,3,3,2,23,13,7,1,1,4,0.857142857,0,0,0.142857143,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,10,12,10,4,0.3,0.3,0.3,0.1,0.25,0.166666667,0.333333333,0.25,0.2,0.4,0.1,0.3,0.25,0,0.25,0.5,0.333333333,0.333333333,0.222222222,0.111111111,0.333333333,0.222222222,0.444444444,0,0.333333333,0.444444444,0.111111111,0.111111111,0.111111111,0.333333333,0.333333333,0.222222222
Young,2,epithet,40,N,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.666666667,0.555555556,0.333333333,0.777777778,0,4,2,3,3,3,3,0,3,0,4,2,1,4,3,1,21,15,3,4,6,2,0.666666667,0,0.333333333,0,0,0.25,0,0.75,0,0,0.333333333,0,0.666666667,0,0,0.5,0,0.5,0,0,FALSE,7,11,12,6,0,0.428571429,0.428571429,0.142857143,0.363636364,0.272727273,0,0.363636364,0.166666667,0.25,0.333333333,0.25,0.5,0,0.333333333,0.166666667,0,0.444444444,0.222222222,0.333333333,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.444444444,0.222222222,0.111111111,0.444444444,0.333333333,0.111111111
Young,2,facetious,41,Adj,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.333333333,0.555555556,0.666666667,0.333333333,4,2,2,1,2,2,4,1,0,3,3,3,3,4,2,0,17,19,6,4,3,6,1,0,0,0,0,1,0,0,0,0,0.666666667,0,0.333333333,0,0,0.833333333,0,0.166666667,0,0,FALSE,9,11,11,5,0.444444444,0.222222222,0,0.333333333,0.181818182,0.181818182,0.272727273,0.363636364,0.181818182,0.363636364,0.272727273,0.181818182,0.2,0.2,0.6,0,0.444444444,0.222222222,0.222222222,0.111111111,0.222222222,0.222222222,0.444444444,0.111111111,0,0.333333333,0.333333333,0.333333333,0.333333333,0.444444444,0.222222222,0
Young,2,fervent,42,Adj,Word,36,5,31,0.138888889,9,9,9,9,0,1,3,1,0,0.111111111,0.333333333,0.111111111,0.555555556,0.777777778,0.888888889,0.888888889,0,2,3,4,3,2,3,1,4,0,4,1,2,3,2,2,28,8,4,2,1,1,0.75,0,0.25,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,9,7,12,8,0,0.333333333,0.444444444,0.222222222,0.285714286,0.285714286,0,0.428571429,0.25,0.25,0.333333333,0.166666667,0.5,0.125,0.125,0.25,0,0.222222222,0.333333333,0.444444444,0.333333333,0.222222222,0.333333333,0.111111111,0.444444444,0,0.444444444,0.111111111,0.222222222,0.333333333,0.222222222,0.222222222
Young,2,foliage,43,N,Word,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.888888889,0.777777778,0.777777778,0.666666667,2,1,5,1,1,4,3,1,2,4,2,1,2,3,4,0,28,8,1,2,2,3,1,0,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0.333333333,0.333333333,0.333333333,0,0,FALSE,7,12,14,3,0.285714286,0.142857143,0.285714286,0.285714286,0.083333333,0.333333333,0.333333333,0.25,0.357142857,0.214285714,0.142857143,0.285714286,0.333333333,0.333333333,0.333333333,0,0.222222222,0.111111111,0.555555556,0.111111111,0.111111111,0.444444444,0.333333333,0.111111111,0.222222222,0.444444444,0.222222222,0.111111111,0.222222222,0.333333333,0.444444444,0
Young,2,fortuitous,44,Adj,Word,36,1,35,0.027777778,9,9,9,9,0,0,1,0,0,0,0.111111111,0,0.555555556,0.444444444,0.666666667,0.777777778,2,3,2,2,3,1,2,3,5,0,2,2,3,2,4,0,22,14,4,5,3,2,0.25,0,0.5,0,0.25,0.6,0,0.4,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,13,6,10,7,0.153846154,0.230769231,0.384615385,0.230769231,0.5,0.166666667,0,0.333333333,0.2,0.2,0.2,0.4,0.285714286,0.428571429,0.285714286,0,0.222222222,0.333333333,0.222222222,0.222222222,0.333333333,0.111111111,0.222222222,0.333333333,0.555555556,0,0.222222222,0.222222222,0.333333333,0.222222222,0.444444444,0
Young,2,Garland,45,PN,ProperName,36,8,28,0.222222222,9,9,9,9,0,4,1,3,0,0.444444444,0.111111111,0.333333333,0.555555556,1,0.444444444,0.777777778,2,6,0,1,4,2,2,1,2,5,0,2,2,3,0,4,25,11,4,0,5,2,0.75,0,0.25,0,0,NA,NA,NA,NA,NA,0.4,0,0.6,0,0,0,0,1,0,0,FALSE,10,16,2,8,0.2,0.4,0.2,0.2,0.375,0.125,0.3125,0.1875,0,1,0,0,0.125,0.125,0.25,0.5,0.222222222,0.666666667,0,0.111111111,0.444444444,0.222222222,0.222222222,0.111111111,0.222222222,0.555555556,0,0.222222222,0.222222222,0.333333333,0,0.444444444
Young,2,Gershwin,46,PN,ProperName,36,8,28,0.222222222,9,9,9,9,4,1,2,1,0.444444444,0.111111111,0.222222222,0.111111111,0.555555556,0.666666667,0.777777778,0.666666667,4,4,1,0,1,6,2,0,2,5,2,0,1,6,0,2,24,12,4,3,2,3,0.25,0,0.25,0,0.5,0.333333333,0,0.666666667,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,8,21,5,2,0.5,0.125,0.25,0.125,0.19047619,0.285714286,0.238095238,0.285714286,0.2,0.4,0.4,0,0,0,0,1,0.444444444,0.444444444,0.111111111,0,0.111111111,0.666666667,0.222222222,0,0.222222222,0.555555556,0.222222222,0,0.111111111,0.666666667,0,0.222222222
Young,2,gosling,47,N,Word,36,7,29,0.194444444,9,9,9,9,1,2,2,2,0.111111111,0.222222222,0.222222222,0.222222222,0.888888889,0.888888889,0.888888889,1,1,5,3,0,3,2,4,0,4,2,2,1,2,5,1,1,33,3,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,FALSE,10,14,10,2,0.1,0.3,0.4,0.2,0.357142857,0.142857143,0.142857143,0.357142857,0.3,0.4,0.2,0.1,0,0,0.5,0.5,0.111111111,0.555555556,0.333333333,0,0.333333333,0.222222222,0.444444444,0,0.444444444,0.222222222,0.222222222,0.111111111,0.222222222,0.555555556,0.111111111,0.111111111
Young,2,Hale,48,PN,ProperName,36,1,35,0.027777778,9,9,9,9,0,1,0,0,0,0.111111111,0,0,0.666666667,0.888888889,0.888888889,0.666666667,1,4,2,2,2,3,2,2,3,5,1,0,1,5,2,1,28,8,3,1,1,3,0.666666667,0,0.333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,7,17,7,5,0.142857143,0.285714286,0.428571429,0.142857143,0.235294118,0.176470588,0.294117647,0.294117647,0.285714286,0.285714286,0.142857143,0.285714286,0.4,0.4,0,0.2,0.111111111,0.444444444,0.222222222,0.222222222,0.222222222,0.333333333,0.222222222,0.222222222,0.333333333,0.555555556,0.111111111,0,0.111111111,0.555555556,0.222222222,0.111111111
Young,2,Hancock,49,PN,ProperName,36,13,23,0.361111111,9,9,9,9,2,4,4,3,0.222222222,0.444444444,0.444444444,0.333333333,0.333333333,0.666666667,0.777777778,0.777777778,3,0,4,2,7,0,2,0,7,0,0,2,3,0,6,0,23,13,6,3,2,2,0.5,0,0.5,0,0,0.666666667,0,0.333333333,0,0,1,0,0,0,0,0.5,0,0,0.5,0,FALSE,20,0,12,4,0.15,0.35,0.35,0.15,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.333333333,0.166666667,0,0.5,0.5,0,0.5,0,0.333333333,0,0.444444444,0.222222222,0.777777778,0,0.222222222,0,0.777777778,0,0,0.222222222,0.333333333,0,0.666666667,0
Young,2,Helsinki,50,PN,ProperName,36,11,25,0.305555556,9,9,9,9,3,4,3,1,0.333333333,0.444444444,0.333333333,0.111111111,0.888888889,0.666666667,0.777777778,0.888888889,5,1,2,1,4,5,0,0,5,4,0,0,2,7,0,0,29,7,1,3,2,1,1,0,0,0,0,0.666666667,0,0.333333333,0,0,0.5,0,0.5,0,0,1,0,0,0,0,FALSE,16,17,2,1,0.3125,0.25,0.3125,0.125,0.058823529,0.294117647,0.235294118,0.411764706,1,0,0,0,1,0,0,0,0.555555556,0.111111111,0.222222222,0.111111111,0.444444444,0.555555556,0,0,0.555555556,0.444444444,0,0,0.222222222,0.777777778,0,0
Young,2,hemorrhage,51,N,Word,36,2,34,0.055555556,9,9,9,9,1,0,0,1,0.111111111,0,0,0.111111111,0.666666667,1,0.444444444,0.888888889,3,5,1,0,5,2,0,2,2,3,3,1,1,2,4,2,27,9,3,0,5,1,0.666666667,0,0.333333333,0,0,NA,NA,NA,NA,NA,0,0,0.8,0,0.2,1,0,0,0,0,FALSE,11,12,8,5,0.272727273,0.454545455,0.181818182,0.090909091,0.416666667,0.166666667,0.25,0.166666667,0.125,0,0.375,0.5,0,0.4,0.2,0.4,0.333333333,0.555555556,0.111111111,0,0.555555556,0.222222222,0,0.222222222,0.222222222,0.333333333,0.333333333,0.111111111,0.111111111,0.222222222,0.444444444,0.222222222
Young,2,herbaceous,52,Adj,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.555555556,0.666666667,0.333333333,0.666666667,3,2,2,2,1,3,4,1,1,4,2,2,1,5,3,0,20,16,4,3,6,3,0,0,1,0,0,0,0.333333333,0.666666667,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,6,14,11,5,0.5,0.166666667,0.166666667,0.166666667,0.142857143,0.214285714,0.285714286,0.357142857,0.181818182,0.363636364,0.181818182,0.272727273,0.4,0.2,0.4,0,0.333333333,0.222222222,0.222222222,0.222222222,0.111111111,0.333333333,0.444444444,0.111111111,0.111111111,0.444444444,0.222222222,0.222222222,0.111111111,0.555555556,0.333333333,0
Young,2,hoist,53,V,Word,36,6,30,0.166666667,9,9,9,9,4,2,0,0,0.444444444,0.222222222,0,0,1,1,0.888888889,0.888888889,4,1,3,1,1,3,5,0,0,5,2,2,1,4,4,0,34,2,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,FALSE,6,13,14,3,0.666666667,0.166666667,0,0.166666667,0.076923077,0.230769231,0.384615385,0.307692308,0.214285714,0.357142857,0.142857143,0.285714286,0.333333333,0,0.666666667,0,0.444444444,0.111111111,0.333333333,0.111111111,0.111111111,0.333333333,0.555555556,0,0,0.555555556,0.222222222,0.222222222,0.111111111,0.444444444,0.444444444,0
Young,2,idiosyncrasy,54,N,Word,36,2,34,0.055555556,9,9,9,9,0,0,1,1,0,0,0.111111111,0.111111111,0.333333333,0.777777778,0.666666667,0.555555556,4,2,2,1,4,2,2,1,2,2,4,1,3,0,4,2,21,15,6,2,3,4,0.833333333,0,0.166666667,0,0,0.5,0.5,0,0,0,0.666666667,0,0.333333333,0,0,1,0,0,0,0,FALSE,13,6,12,5,0.307692308,0.307692308,0.153846154,0.230769231,0.333333333,0.333333333,0.333333333,0,0.166666667,0.166666667,0.333333333,0.333333333,0.2,0.2,0.2,0.4,0.444444444,0.222222222,0.222222222,0.111111111,0.444444444,0.222222222,0.222222222,0.111111111,0.222222222,0.222222222,0.444444444,0.111111111,0.333333333,0,0.444444444,0.222222222
Young,2,injudicious,55,Adj,Word,36,0,36,0,9,9,9,9,0,0,0,0,0,0,0,0,0.111111111,0.555555556,0.333333333,0.222222222,3,0,5,1,0,3,5,1,0,2,4,3,0,2,3,4,11,25,8,4,6,7,1,0,0,0,0,0.75,0.25,0,0,0,0.5,0,0.5,0,0,1,0,0,0,0,FALSE,3,7,17,9,1,0,0,0,0,0.428571429,0.285714286,0.285714286,0.294117647,0.294117647,0.235294118,0.176470588,0.111111111,0.111111111,0.333333333,0.444444444,0.333333333,0,0.555555556,0.111111111,0,0.333333333,0.555555556,0.111111111,0,0.222222222,0.444444444,0.333333333,0,0.222222222,0.333333333,0.444444444
Young,2,instigate,56,V,Word,36,2,34,0.055555556,9,9,9,9,0,2,0,0,0,0.222222222,0,0,0.333333333,0.444444444,0.444444444,0.555555556,5,1,3,0,1,3,5,0,1,3,3,2,4,2,2,1,16,20,6,5,5,4,1,0,0,0,0,1,0,0,0,0,0.8,0,0,0,0.2,0.75,0,0,0.25,0,FALSE,11,9,13,3,0.454545455,0.090909091,0.090909091,0.363636364,0.111111111,0.333333333,0.333333333,0.222222222,0.230769231,0.384615385,0.230769231,0.153846154,0,0,0.666666667,0.333333333,0.555555556,0.111111111,0.333333333,0,0.111111111,0.333333333,0.555555556,0,0.111111111,0.333333333,0.333333333,0.222222222,0.444444444,0.222222222,0.222222222,0.111111111
Young,2,interject,57,V,Word,36,8,28,0.222222222,9,9,9,9,1,3,1,3,0.111111111,0.333333333,0.111111111,0.333333333,1,1,1,0.888888889,4,0,3,2,3,2,3,1,3,3,2,1,3,1,3,2,35,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,FALSE,13,6,11,6,0.307692308,0.230769231,0.230769231,0.230769231,0,0.333333333,0.5,0.166666667,0.272727273,0.272727273,0.181818182,0.272727273,0.333333333,0.166666667,0.166666667,0.333333333,0.444444444,0,0.333333333,0.222222222,0.333333333,0.222222222,0.333333333,0.111111111,0.333333333,0.333333333,0.222222222,0.111111111,0.333333333,0.111111111,0.333333333,0.222222222
Young,2,libel,58,N,Word,36,15,21,0.416666667,9,9,9,9,3,6,2,4,0.333333333,0.666666667,0.222222222,0.444444444,0.777777778,0.666666667,0.555555556,0.666666667,7,0,0,2,6,1,1,1,2,2,2,3,6,1,2,0,24,12,2,3,4,3,1,0,0,0,0,0.666666667,0,0,0.333333333,0,0.75,0.25,0,0,0,0.666666667,0,0,0.333333333,0,FALSE,21,4,5,6,0.333333333,0.285714286,0.095238095,0.285714286,0,0.25,0.5,0.25,0,0.2,0.4,0.4,0.333333333,0.166666667,0.5,0,0.777777778,0,0,0.222222222,0.666666667,0.111111111,0.111111111,0.111111111,0.222222222,0.222222222,0.222222222,0.333333333,0.666666667,0.111111111,0.222222222,0
Young,2,Lindbergh,59,PN,ProperName,36,6,30,0.166666667,9,9,9,9,0,1,2,3,0,0.111111111,0.222222222,0.333333333,0.777777778,0.666666667,0.888888889,1,3,3,1,2,5,2,2,0,5,1,2,1,6,2,1,0,30,6,2,3,1,0,0,0,1,0,0,0.666666667,0,0.333333333,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,FALSE,19,8,6,3,0.157894737,0.263157895,0.263157895,0.315789474,0.375,0.25,0.125,0.25,0.166666667,0.333333333,0.333333333,0.166666667,0.666666667,0,0.333333333,0,0.333333333,0.333333333,0.111111111,0.222222222,0.555555556,0.222222222,0.222222222,0,0.555555556,0.111111111,0.222222222,0.111111111,0.666666667,0.222222222,0.111111111,0
Young,2,loquacious,60,Adj,Word,36,5,31,0.138888889,9,9,9,9,1,1,2,1,0.111111111,0.111111111,0.222222222,0.111111111,0.111111111,0.333333333,0.666666667,0.444444444,5,1,3,0,2,0,4,3,2,3,1,3,2,0,6,1,14,22,8,6,3,5,0.875,0,0.125,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,FALSE,11,4,14,7,0.454545455,0.181818182,0.181818182,0.181818182,0.25,0,0.75,0,0.214285714,0.285714286,0.071428571,0.428571429,0,0.428571429,0.428571429,0.142857143,0.555555556,0.111111111,0.333333333,0,0.222222222,0,0.444444444,0.333333333,0.222222222,0.333333333,0.111111111,0.333333333,0.222222222,0,0.666666667,0.111111111
Young,2,Mandela,61,PN,ProperName,36,17,19,0.472222222,9,9,9,9,4,5,6,2,0.444444444,0.555555556,0.666666667,0.222222222,1,1,1,1,6,2,1,0,6,0,1,2,7,1,0,1,7,1,0,1,36,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,26,4,2,4,0.230769231,0.230769231,0.269230769,0.269230769,0.5,0,0.25,0.25,0.5,0.5,0,0,0,0.5,0.25,0.25,0.666666667,0.222222222,0.111111111,0,0.666666667,0,0.111111111,0.222222222,0.777777778,0.111111111,0,0.111111111,0.777777778,0.111111111,0,0.111111111
Young,2,meager,62,Adj,Word,36,3,33,0.083333333,9,9,9,9,0,3,0,0,0,0.333333333,0,0,0.444444444,0.666666667,0.777777778,0.555555556,3,4,2,0,2,2,5,0,0,5,3,1,1,5,2,1,22,14,5,3,2,4,0.8,0,0.2,0,0,1,0,0,0,0,0.5,0,0,0,0.5,0.5,0.25,0,0.25,0,FALSE,6,16,12,2,0.5,0.333333333,0,0.166666667,0.25,0.125,0.3125,0.3125,0.166666667,0.416666667,0.25,0.166666667,0,0,0.5,0.5,0.333333333,0.444444444,0.222222222,0,0.222222222,0.222222222,0.555555556,0,0,0.555555556,0.333333333,0.111111111,0.111111111,0.555555556,0.222222222,0.111111111
Young,2,Miller,63,PN,ProperName,36,6,30,0.166666667,9,9,9,9,4,0,1,1,0.444444444,0,0.111111111,0.111111111,0.777777778,0.666666667,0.666666667,0.666666667,4,3,1,1,1,3,0,5,3,4,0,2,1,7,1,0,25,11,2,3,3,3,0,0,1,0,0,0.666666667,0,0.333333333,0,0,0,0,1,0,0,0.333333333,0,0.666666667,0,0,FALSE,9,17,2,8,0.444444444,0.111111111,0.333333333,0.111111111,0.176470588,0.176470588,0.235294118,0.411764706,0.5,0,0,0.5,0.125,0.625,0.25,0,0.444444444,0.333333333,0.111111111,0.111111111,0.111111111,0.333333333,0,0.555555556,0.333333333,0.444444444,0,0.222222222,0.111111111,0.777777778,0.111111111,0
Young,2,mince,64,V,Word,36,7,29,0.194444444,9,9,9,9,1,4,1,1,0.111111111,0.444444444,0.111111111,0.111111111,1,0.888888889,1,0.888888889,7,0,2,0,7,0,2,0,4,0,3,2,5,1,3,0,34,2,0,1,0,1,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,1,0,0,FALSE,23,1,10,2,0.304347826,0.304347826,0.173913043,0.217391304,0,0,0,1,0.2,0.2,0.3,0.3,0,0,1,0,0.777777778,0,0.222222222,0,0.777777778,0,0.222222222,0,0.444444444,0,0.333333333,0.222222222,0.555555556,0.111111111,0.333333333,0
Young,2,monotony,65,N,Word,36,3,33,0.083333333,9,9,9,9,2,0,0,1,0.222222222,0,0,0.111111111,0.888888889,1,0.888888889,0.888888889,6,1,1,1,6,0,3,0,7,2,0,0,4,3,2,0,33,3,1,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,0,FALSE,23,6,6,1,0.260869565,0.260869565,0.304347826,0.173913043,0.166666667,0,0.333333333,0.5,0.166666667,0.5,0,0.333333333,1,0,0,0,0.666666667,0.111111111,0.111111111,0.111111111,0.666666667,0,0.333333333,0,0.777777778,0.222222222,0,0,0.444444444,0.333333333,0.222222222,0
